Seed,TrainSize,Architecture,Controller,epoch,train_mse,val_mse,val_mae,epoch_time_sec
123,5000,A: Fixed-alpha,fixed,3,0.16445444271564483,0.10482192645072937,0.2355680061340332,2.252491099992767
123,5000,A: Fixed-alpha,fixed,4,0.09213172429800033,0.06531167278289796,0.19338556747436522,2.2347180999349803
123,5000,A: Fixed-alpha,fixed,5,0.056963264572620395,0.03949298708438873,0.14408272438049316,2.261026600142941
123,5000,A: Fixed-alpha,fixed,6,0.03354276251196861,0.02353772666454315,0.11659464530944824,2.228609000099823
123,5000,A: Fixed-alpha,fixed,7,0.019900856792926788,0.01569295161962509,0.093062961769104,2.1353772000875324
123,5000,A: Fixed-alpha,fixed,8,0.014809602293372155,0.013890478897094726,0.09143985137939453,2.2339739999733865
123,5000,A: Fixed-alpha,fixed,9,0.013725150790065527,0.012683263003826141,0.08710367012023926,2.211979700019583
123,5000,A: Fixed-alpha,fixed,10,0.012664475835487247,0.012327961432933807,0.08587052211761474,2.1875899001024663
123,5000,A: Fixed-alpha,fixed,11,0.012115003651380539,0.0119498272895813,0.08504107913970947,2.1491954000666738
123,5000,A: Fixed-alpha,fixed,12,0.011831396670639515,0.011344767391681672,0.08360068988800048,2.2595331000629812
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,0.4888616406798363,0.06935309038162231,0.18878390617370605,3.5934240000788122
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.05190067888796329,0.029825243902206422,0.12424396171569824,3.495064200134948
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.022048742173612117,0.01569355173110962,0.09452684917449951,3.652217699913308
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.01474790118932724,0.013345197033882141,0.089784326171875,3.742120400071144
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.013301593282818795,0.012461466670036316,0.08746742057800293,3.7280625000130385
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.012392895941436291,0.011716671371459961,0.08526049003601074,3.7410185001790524
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.011674711620807647,0.0110259428024292,0.08293351440429687,3.7445644999388605
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.011072168921679258,0.010589700269699097,0.0814510585784912,3.7307586998213083
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.010572781617939472,0.010111344718933105,0.07975854892730713,3.7389412000775337
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.010211956533044577,0.009797207021713257,0.07886017456054688,3.8166367998346686
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.009932570211589336,0.009511840152740479,0.07770371379852295,3.5929908000398427
123,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.009671586061269045,0.009367259287834167,0.0770076005935669,3.6691693000029773
123,5000,C: Fuzzy Adaptive alpha,fuzzy,1,0.5765896209478378,0.20461598510742188,0.37164051208496096,5.6774131001438946
123,5000,C: Fuzzy Adaptive alpha,fuzzy,2,0.11934041119217872,0.049419987869262695,0.17448251190185546,5.7253511000890285
123,5000,C: Fuzzy Adaptive alpha,fuzzy,3,0.027585700929164885,0.01801911065578461,0.10314011096954345,5.857300800038502
123,5000,C: Fuzzy Adaptive alpha,fuzzy,4,0.01541074424982071,0.013925708675384521,0.08985321083068848,5.693092700093985
123,5000,C: Fuzzy Adaptive alpha,fuzzy,5,0.013042163121700288,0.012192464423179627,0.08573710422515869,5.85978060006164
123,5000,C: Fuzzy Adaptive alpha,fuzzy,6,0.011694944074749946,0.011052117276191712,0.0818631196975708,5.717390000121668
123,5000,C: Fuzzy Adaptive alpha,fuzzy,7,0.010844608855247498,0.010456500363349915,0.07989441394805909,5.785167400026694
123,5000,C: Fuzzy Adaptive alpha,fuzzy,8,0.010405493962392211,0.010046817541122436,0.07899102592468261,5.693500999826938
123,5000,C: Fuzzy Adaptive alpha,fuzzy,9,0.009922351840138436,0.009599638986587524,0.07732742748260497,6.424263600027189
123,5000,C: Fuzzy Adaptive alpha,fuzzy,10,0.0096909866258502,0.009409133625030517,0.07708689231872559,6.558081499999389
123,5000,C: Fuzzy Adaptive alpha,fuzzy,11,0.00938464312106371,0.00915318341255188,0.07631515922546386,6.013480999972671
123,5000,C: Fuzzy Adaptive alpha,fuzzy,12,0.009206575894355773,0.0090061527967453,0.07569690551757813,5.9098046000581235
123,9000,A: Fixed-alpha,fixed,1,0.5201906989945305,0.27755460662841797,0.41631584396362303,5.378498699981719
123,9000,A: Fixed-alpha,fixed,2,0.15964067262411116,0.07960664772987366,0.20773315811157225,4.467302999924868
123,9000,A: Fixed-alpha,fixed,3,0.06025956805878215,0.03383563365936279,0.13885594081878663,4.391298400005326
123,9000,A: Fixed-alpha,fixed,4,0.024431749004456733,0.01514628415107727,0.09266668701171875,4.455133900046349
123,9000,A: Fixed-alpha,fixed,5,0.014403695300221443,0.012707317328453064,0.08714793815612792,4.450085100019351
123,9000,A: Fixed-alpha,fixed,6,0.012689931179086367,0.011645938611030578,0.08408923416137695,4.306584300007671
123,9000,A: Fixed-alpha,fixed,7,0.01172304789059692,0.01097358556985855,0.08130763206481934,4.534057700075209
123,9000,A: Fixed-alpha,fixed,8,0.01120018101318015,0.010410936880111694,0.0798579969406128,4.651029400061816
123,9000,A: Fixed-alpha,fixed,9,0.010632156689133908,0.010390624332427979,0.07913606224060059,4.3202591999433935
123,9000,A: Fixed-alpha,fixed,10,0.010267142957283391,0.009551990461349488,0.07657547569274903,4.411597899859771
123,9000,A: Fixed-alpha,fixed,11,0.009931290095878972,0.009449304223060609,0.07625380210876465,4.275765500031412
123,9000,A: Fixed-alpha,fixed,12,0.009637949507269594,0.009037601923942566,0.07460013542175294,4.289965299889445
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,0.30168236045042673,0.03399627227783203,0.13269739265441893,7.146258799824864
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.021130076287521258,0.014162639236450196,0.09277791996002198,7.198007800150663
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.013506043334801992,0.012064322519302367,0.08626916408538818,7.194427200127393
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.011976488740079934,0.010956570911407471,0.08290269622802734,7.47329970006831
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.010966974856952826,0.01009871597290039,0.07973656482696533,7.185046799946576
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.010238330978486273,0.0095913711309433,0.07813205986022949,7.249599999981001
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.009747288418312867,0.009123058557510376,0.07626092662811279,7.19409570004791
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.009428482914964358,0.008902126955986023,0.07548571300506592,7.2515447998885065
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.009159513726002641,0.008644321751594543,0.07452407684326172,7.179857400013134
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.008920411902997229,0.008393002271652222,0.07333449687957763,7.9875336000695825
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.008753396516872777,0.008243694162368774,0.07256084117889404,7.2153992999810725
123,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.008559112645685672,0.008401806569099427,0.0734043363571167,7.878361899871379
123,9000,C: Fuzzy Adaptive alpha,fuzzy,1,0.3882110163503223,0.06649748020172119,0.20387699394226075,12.011827899841592
123,9000,C: Fuzzy Adaptive alpha,fuzzy,2,0.02795521637135082,0.015169943070411682,0.09406996955871583,12.765734399901703
123,9000,C: Fuzzy Adaptive alpha,fuzzy,3,0.013464984249737527,0.011580528593063355,0.08342176456451417,12.195373799884692
123,9000,C: Fuzzy Adaptive alpha,fuzzy,4,0.011291029680106375,0.010270703649520874,0.07927240314483643,13.148990000132471
123,9000,C: Fuzzy Adaptive alpha,fuzzy,5,0.010330821918944518,0.009530069613456727,0.07722241954803467,14.01984059996903
123,9000,C: Fuzzy Adaptive alpha,fuzzy,6,0.00978928728401661,0.009141648077964783,0.07618195114135742,12.313116000033915
123,9000,C: Fuzzy Adaptive alpha,fuzzy,7,0.009361519986556635,0.008778152680397033,0.0746052640914917,12.471963699907064
123,9000,C: Fuzzy Adaptive alpha,fuzzy,8,0.009069756965670321,0.00862240767478943,0.0743081699371338,12.030805699992925
123,9000,C: Fuzzy Adaptive alpha,fuzzy,9,0.008860277123749255,0.008437959122657776,0.07330100975036621,11.761862399987876
123,9000,C: Fuzzy Adaptive alpha,fuzzy,10,0.008729812247057756,0.008237047791481019,0.07269451885223388,12.63401069981046
123,9000,C: Fuzzy Adaptive alpha,fuzzy,11,0.008563527082817423,0.008111550188064575,0.07220939655303955,13.278803399996832
123,9000,C: Fuzzy Adaptive alpha,fuzzy,12,0.008438545902570089,0.008063420724868774,0.07207128562927247,12.018960800021887
456,1000,A: Fixed-alpha,fixed,1,0.9263768544197083,0.780986750793457,0.7407578598022461,0.8679915999528021
456,1000,A: Fixed-alpha,fixed,2,0.713068076133728,0.6092372085571289,0.6491676010131836,0.9439199999906123
456,1000,A: Fixed-alpha,fixed,3,0.5635363161563873,0.5015977714538574,0.5806718841552735,0.8289018999785185
456,1000,A: Fixed-alpha,fixed,4,0.4763727865219116,0.4478681419372559,0.5435266273498535,0.8716021000873297
456,1000,A: Fixed-alpha,fixed,5,0.4335289301872253,0.41732394409179685,0.5194443069458008,0.881111599970609
456,1000,A: Fixed-alpha,fixed,6,0.40309488677978517,0.38415642967224123,0.49695606155395505,0.7839198999572545
456,1000,A: Fixed-alpha,fixed,7,0.37010539627075195,0.35062277183532714,0.471367658996582,0.8534675999544561
456,1000,A: Fixed-alpha,fixed,8,0.3387127969264984,0.3186298004150391,0.44572508621215823,0.8691638999152929
456,1000,A: Fixed-alpha,fixed,9,0.3088090794086456,0.2865098407745361,0.41834746551513674,0.8617824998218566
456,1000,A: Fixed-alpha,fixed,10,0.27694535994529723,0.25334211654663086,0.3881767219543457,0.8253204999491572
456,1000,A: Fixed-alpha,fixed,11,0.24388412535190582,0.22041718406677246,0.3550213447570801,0.8279807998333126
456,1000,A: Fixed-alpha,fixed,12,0.21209555792808532,0.18773057441711427,0.3207574760437012,0.8556278999894857
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,1.0305901079177857,0.814152359008789,0.7548910522460938,1.3559839997906238
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.6957763619422913,0.5124481002807617,0.5958772048950195,1.3167069000191987
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.4073443005084991,0.26500495071411134,0.4227606216430664,1.3714912000577897
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.1862966297864914,0.09989843826293945,0.24982097015380858,1.4292808000463992
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.07282439655065537,0.05582166094779968,0.17855882568359374,1.365738800028339
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.05958547550439835,0.06099594593048096,0.18650186805725097,1.3823746999260038
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.05345703423023224,0.04350016112327576,0.1577459129333496,1.33714639977552
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.03850478136539459,0.033316291332244875,0.14046823081970214,1.309498499846086
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.03234569902718067,0.029461818170547487,0.13268878593444824,1.3165601000655442
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.02796874475479126,0.02475992202758789,0.12210410842895508,1.3743482001591474
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.02347623972594738,0.021456032943725587,0.11384993629455567,1.3301321000326425
456,1000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.020475129559636117,0.018902001881599427,0.10721028022766113,1.3369709998369217
456,1000,C: Fuzzy Adaptive alpha,fuzzy,1,1.0663741250038148,0.8531145172119141,0.7733290939331054,2.1834682000335306
456,1000,C: Fuzzy Adaptive alpha,fuzzy,2,0.7666548533439637,0.6046718780517578,0.645542658996582,2.2186060999520123
456,1000,C: Fuzzy Adaptive alpha,fuzzy,3,0.5368464350700378,0.41498823471069335,0.5158933135986328,2.8234085000585765
456,1000,C: Fuzzy Adaptive alpha,fuzzy,4,0.3696499342918396,0.3024120635986328,0.40428062438964846,2.214955999981612
456,1000,C: Fuzzy Adaptive alpha,fuzzy,5,0.28035860896110537,0.25439353885650634,0.3552862167358398,2.1709486001636833
456,1000,C: Fuzzy Adaptive alpha,fuzzy,6,0.23945248460769653,0.22240558490753173,0.3290004398345947,2.601711699971929
456,1000,C: Fuzzy Adaptive alpha,fuzzy,7,0.20592808139324187,0.18670909385681153,0.2968587032318115,2.2074174000881612
456,1000,C: Fuzzy Adaptive alpha,fuzzy,8,0.1748110865354538,0.15798786792755126,0.26790874252319336,2.1750237999949604
456,1000,C: Fuzzy Adaptive alpha,fuzzy,9,0.14847518038749694,0.13515557861328126,0.24079272842407226,3.444061200134456
456,1000,C: Fuzzy Adaptive alpha,fuzzy,10,0.12516098463535308,0.11435575771331787,0.21460416564941406,2.7216384999919683
456,1000,C: Fuzzy Adaptive alpha,fuzzy,11,0.10365382224321365,0.09471169610023498,0.19143852844238282,2.257731100078672
456,1000,C: Fuzzy Adaptive alpha,fuzzy,12,0.0849372416138649,0.07582798366546631,0.17032534904479982,2.2992143998853862
456,3000,A: Fixed-alpha,fixed,1,0.7383801385561625,0.4983929901123047,0.5834369216918945,1.687479400075972
456,3000,A: Fixed-alpha,fixed,2,0.4361151657104492,0.3805557598114014,0.49613071517944335,1.789284400176257
456,3000,A: Fixed-alpha,fixed,3,0.3348775370915731,0.2850940486907959,0.4173794151306152,1.8756234999746084
456,3000,A: Fixed-alpha,fixed,4,0.23903910259405772,0.18649971160888673,0.320242008972168,1.8476349001284689
456,3000,A: Fixed-alpha,fixed,5,0.15396438291668893,0.12320069351196289,0.25542199478149413,1.7626360999420285
456,3000,A: Fixed-alpha,fixed,6,0.11278611954053243,0.09625247712135315,0.22247438774108888,1.4973085999954492
456,3000,A: Fixed-alpha,fixed,7,0.09007801894346873,0.07810768551826477,0.20044437637329102,1.6729530999436975
456,3000,A: Fixed-alpha,fixed,8,0.07242915703852972,0.06247170133590698,0.1805028480529785,1.4675344000570476
456,3000,A: Fixed-alpha,fixed,9,0.05820032148559888,0.04991087045669556,0.16003544273376466,2.619013800052926
456,3000,A: Fixed-alpha,fixed,10,0.046395728399356205,0.03906862971782684,0.14177421684265137,1.9722361001186073
456,3000,A: Fixed-alpha,fixed,11,0.036351929411292075,0.030258571767807007,0.12666515617370605,1.8160210999194533
456,3000,A: Fixed-alpha,fixed,12,0.0279460712124904,0.024069595170021055,0.10970503578186035,1.7694224999286234
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,0.7166935125986735,0.26612345390319825,0.424517919921875,3.3705241999123245
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.10691180468599001,0.058930152797698976,0.18309879989624023,2.95334369991906
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.041223851109544435,0.0299705717086792,0.13339906272888183,2.961405400186777
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.02443286721408367,0.019228276014328003,0.10789568996429444,3.2699579000473022
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.016871856686969597,0.013857338833808899,0.09234332275390625,2.9136355000082403
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.013219885545472303,0.01156805567741394,0.0852433204650879,2.8261436000466347
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.01187773076693217,0.01073466351032257,0.08246003131866456,2.930702499812469
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.011338106393814086,0.010432147407531739,0.08098888034820556,2.8920992999337614
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.011122007032235464,0.010182381105422973,0.08050346164703369,3.032207600073889
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.010999678847690424,0.010072804403305054,0.08011319541931153,3.745651099830866
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.010861354269087315,0.010156011319160461,0.08092244853973389,3.8899069998878986
456,3000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.010725542974968751,0.009831593441963197,0.07927214565277099,3.2519795999396592
456,3000,C: Fuzzy Adaptive alpha,fuzzy,1,0.7911491309801737,0.4127838050842285,0.5155329437255859,4.701599499909207
456,3000,C: Fuzzy Adaptive alpha,fuzzy,2,0.2869479099114736,0.22238673839569092,0.32740054893493653,4.89114910014905
456,3000,C: Fuzzy Adaptive alpha,fuzzy,3,0.17718449840943018,0.1373157124519348,0.24142806091308594,4.750489600002766
456,3000,C: Fuzzy Adaptive alpha,fuzzy,4,0.1088677744269371,0.07871704995632171,0.17187410526275634,5.008976599900052
456,3000,C: Fuzzy Adaptive alpha,fuzzy,5,0.05718612031141917,0.03769876565933228,0.12006269359588623,4.70574690005742
456,3000,C: Fuzzy Adaptive alpha,fuzzy,6,0.028239033716420333,0.02108894875049591,0.10295128879547119,4.991504300152883
456,3000,C: Fuzzy Adaptive alpha,fuzzy,7,0.020171406914790472,0.01739897770881653,0.09764813938140869,4.655417599948123
456,3000,C: Fuzzy Adaptive alpha,fuzzy,8,0.01737006026506424,0.015300352430343628,0.09223330039978027,4.604035000083968
456,3000,C: Fuzzy Adaptive alpha,fuzzy,9,0.01563578625023365,0.01399293954372406,0.08961180629730224,4.738462500041351
456,3000,C: Fuzzy Adaptive alpha,fuzzy,10,0.014467355486005544,0.012952655434608459,0.08702149333953857,4.667095499811694
456,3000,C: Fuzzy Adaptive alpha,fuzzy,11,0.013564962342381477,0.012279539513587952,0.08546957416534424,4.805072299903259
456,3000,C: Fuzzy Adaptive alpha,fuzzy,12,0.012882558976610501,0.011691500759124757,0.0834850040435791,4.562290400033817
456,5000,A: Fixed-alpha,fixed,1,0.6311261033058166,0.41134508666992187,0.5202636367797852,2.6937794000841677
456,5000,A: Fixed-alpha,fixed,2,0.3427560072183609,0.24897623634338378,0.39280193939208985,3.5300614000298083
456,5000,A: Fixed-alpha,fixed,3,0.18621293504536152,0.12003455638885498,0.24465530586242676,3.8846666999161243
456,5000,A: Fixed-alpha,fixed,4,0.10649831275939942,0.081298131275177,0.20882438735961914,3.04924469999969
456,5000,A: Fixed-alpha,fixed,5,0.07347609299421311,0.05543137030601501,0.1688297742843628,3.8326252000406384
456,5000,A: Fixed-alpha,fixed,6,0.049264730614423755,0.03652513728141785,0.13812775382995607,2.749547899933532
456,5000,A: Fixed-alpha,fixed,7,0.032060745966434476,0.02416968574523926,0.11673367767333985,2.8347326000221074
456,5000,A: Fixed-alpha,fixed,8,0.021371238401532173,0.01717131153345108,0.09469444789886475,2.6604863998945802
456,5000,A: Fixed-alpha,fixed,9,0.01665630533397198,0.014820780611038208,0.09073408184051514,2.550566399935633
456,5000,A: Fixed-alpha,fixed,10,0.014839225400984287,0.013844581437110901,0.08936458396911622,2.5273213000036776
456,5000,A: Fixed-alpha,fixed,11,0.013923130068182946,0.013090215587615967,0.08838942432403564,2.696538800140843
456,5000,A: Fixed-alpha,fixed,12,0.013168510499596596,0.012318343007564545,0.0843134609222412,2.6811363000888377
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,0.49307948042154315,0.055262610912323,0.17743309860229492,4.430692600086331
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.04271010908186436,0.024535236263275147,0.12136019287109374,4.769781700102612
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.018743462062627076,0.0133824294090271,0.09098638744354248,6.001471400028095
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.01222978253364563,0.010710927295684814,0.08215542640686035,5.4070673999376595
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.010858539156615735,0.010245233511924743,0.08077281761169433,5.334257499780506
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.010482272327691316,0.010112432527542113,0.08057407360076904,4.055572199868038
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.010236579355597497,0.009852642059326172,0.07942412662506103,3.3967017999384552
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.010061799418926239,0.009602578520774842,0.07857230682373047,4.509266099892557
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.009887778908014297,0.009344304156303405,0.07724691658020019,4.530310099944472
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.009667401346564294,0.009206194281578064,0.07687020511627198,4.410366700030863
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.009448298992216587,0.009027378964424133,0.07599821949005127,4.465405500028282
456,5000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.009294789177179337,0.008921072697639466,0.0756287857055664,4.34171160007827
456,5000,C: Fuzzy Adaptive alpha,fuzzy,1,0.6078415047645569,0.2505278553009033,0.3565389419555664,6.8058055001311
456,5000,C: Fuzzy Adaptive alpha,fuzzy,2,0.18630053882598877,0.11313024659156799,0.21325251159667968,7.053428899962455
456,5000,C: Fuzzy Adaptive alpha,fuzzy,3,0.07188798846006393,0.032500542402267456,0.11653480548858643,7.189011699985713
456,5000,C: Fuzzy Adaptive alpha,fuzzy,4,0.023209456759691237,0.017649002623558046,0.09748030853271485,9.053149899933487
456,5000,C: Fuzzy Adaptive alpha,fuzzy,5,0.016868116347491743,0.014604730296134948,0.09064177551269531,6.96240200009197
456,5000,C: Fuzzy Adaptive alpha,fuzzy,6,0.014484710669517517,0.01291087191104889,0.08662451343536377,7.781220800010487
456,5000,C: Fuzzy Adaptive alpha,fuzzy,7,0.01305084754526615,0.01210502998828888,0.08547589702606201,7.710870100185275
456,5000,C: Fuzzy Adaptive alpha,fuzzy,8,0.012234665149450302,0.011261779093742371,0.08246830463409424,6.902839600108564
456,5000,C: Fuzzy Adaptive alpha,fuzzy,9,0.011380519039928913,0.01058632583618164,0.08072849254608154,7.149991000071168
456,5000,C: Fuzzy Adaptive alpha,fuzzy,10,0.010755459535121917,0.01017132580280304,0.07959119300842285,7.550583200063556
456,5000,C: Fuzzy Adaptive alpha,fuzzy,11,0.010316560423374177,0.010121734070777893,0.07946432571411133,7.708974400069565
456,5000,C: Fuzzy Adaptive alpha,fuzzy,12,0.010110910218954086,0.009413877153396607,0.07700631484985351,7.857961199944839
456,9000,A: Fixed-alpha,fixed,1,0.5185432281494141,0.28976865463256835,0.4231724937438965,5.140635499963537
456,9000,A: Fixed-alpha,fixed,2,0.18077701881859037,0.09881787981986999,0.22743244800567627,5.787651400081813
456,9000,A: Fixed-alpha,fixed,3,0.07725313200553258,0.047735206007957456,0.15894568367004394,5.724825100041926
456,9000,A: Fixed-alpha,fixed,4,0.036741816172997155,0.021798851680755616,0.10694594631195069,5.188465100014582
456,9000,A: Fixed-alpha,fixed,5,0.01857545858456029,0.01484668892621994,0.0913953706741333,4.092056700028479
456,9000,A: Fixed-alpha,fixed,6,0.01470340744488769,0.013091518759727479,0.08783678016662598,3.6114472001791
456,9000,A: Fixed-alpha,fixed,7,0.013143391407198377,0.012094339609146118,0.08515702266693115,3.5441988999955356
456,9000,A: Fixed-alpha,fixed,8,0.012145081009301874,0.01112908935546875,0.08148664665222168,3.375799900153652
456,9000,A: Fixed-alpha,fixed,9,0.01132545730099082,0.010659313821792603,0.07995127658843994,3.1379555000457913
456,9000,A: Fixed-alpha,fixed,10,0.010741498998469776,0.010004833340644836,0.07748937549591065,3.0845449999906123
456,9000,A: Fixed-alpha,fixed,11,0.010389989531702466,0.009857694566249848,0.07655519027709962,3.009387700119987
456,9000,A: Fixed-alpha,fixed,12,0.009947186493211323,0.009315398454666137,0.075295729637146,3.1115924001205713
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,1,0.29625379476116764,0.030026852178573607,0.13335830230712892,5.720994000090286
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,2,0.018261975256933106,0.011483795261383057,0.08529198246002197,6.348280700156465
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,3,0.011021865459779899,0.010329192280769348,0.08156639633178711,6.247795599978417
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,4,0.010382382190061941,0.009799904227256774,0.07926533222198487,6.3625074999872595
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,5,0.010021546165148417,0.009415083956718445,0.07757586116790771,6.477359199896455
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,6,0.00967150289979246,0.009109574294090272,0.07632254905700683,6.229475700063631
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,7,0.009399415565861597,0.008886385321617127,0.07538392963409424,6.451006600167602
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,8,0.009167546943657928,0.008669185376167298,0.07456911334991455,9.837497799890116
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,9,0.008989900696608755,0.008579229211807251,0.07409497661590576,8.219605500111356
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,10,0.008892984188679192,0.00848447277545929,0.07396307735443115,7.723793999990448
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,11,0.008727679116444455,0.008257616329193116,0.07264114398956299,7.727561000036076
456,9000,B: Learned Non-Fuzzy alpha,nonfuzzy,12,0.008607101652357313,0.008144959020614625,0.07217687091827392,7.789796099998057
456,9000,C: Fuzzy Adaptive alpha,fuzzy,1,0.4256353759235806,0.1374961106300354,0.24854709777832032,12.327463299967349
456,9000,C: Fuzzy Adaptive alpha,fuzzy,2,0.0687412726804614,0.020765533947944642,0.10238388786315918,12.33563860016875
456,9000,C: Fuzzy Adaptive alpha,fuzzy,3,0.01759866538974974,0.013931382727622985,0.08910506343841552,12.295069399988279
456,9000,C: Fuzzy Adaptive alpha,fuzzy,4,0.013528149439228905,0.011757553482055663,0.08385057411193848,12.507244300097227
456,9000,C: Fuzzy Adaptive alpha,fuzzy,5,0.01178567220022281,0.01053942527770996,0.08047677307128906,12.246954699978232
456,9000,C: Fuzzy Adaptive alpha,fuzzy,6,0.01072755082613892,0.009846579837799073,0.07830500717163086,12.190966200083494
456,9000,C: Fuzzy Adaptive alpha,fuzzy,7,0.010011122488313252,0.009329119920730591,0.0766608678817749,13.457509900210425
456,9000,C: Fuzzy Adaptive alpha,fuzzy,8,0.009519682827923034,0.008958551788330079,0.07544002056121826,13.386027000145987
456,9000,C: Fuzzy Adaptive alpha,fuzzy,9,0.009190252068969939,0.008743995356559753,0.07453821926116944,12.194581600138918
456,9000,C: Fuzzy Adaptive alpha,fuzzy,10,0.008903964355587959,0.008447530484199524,0.0735121322631836,12.087818700121716
456,9000,C: Fuzzy Adaptive alpha,fuzzy,11,0.008682549135552513,0.008254203867912292,0.07273153629302978,12.43313269992359
456,9000,C: Fuzzy Adaptive alpha,fuzzy,12,0.008559272131158245,0.008205904579162598,0.07248892555236816,12.120927199954167
