Seed,Architecture,epoch,train_mse,val_mse,val_mae,epoch_time_sec
42,B: Learned Non-Fuzzy alpha RNN,10,0.009061254853175747,0.008645940732955933,0.07473192462921142,4.123809400014579
42,B: Learned Non-Fuzzy alpha RNN,11,0.008915311605152156,0.008412099409103393,0.07347207145690918,3.7318084000144154
42,B: Learned Non-Fuzzy alpha RNN,12,0.008726920344763332,0.008298694562911987,0.07313680953979493,3.998149400111288
42,B: Learned Non-Fuzzy alpha RNN,13,0.008577401474946076,0.008196043610572815,0.0727465826034546,3.8835822001565248
42,B: Learned Non-Fuzzy alpha RNN,14,0.00851149568375614,0.008116832041740418,0.07240734939575195,3.926440600072965
42,B: Learned Non-Fuzzy alpha RNN,15,0.008385069887257285,0.008348099529743195,0.07278480186462402,3.9917830999474972
42,C: Fuzzy Adaptive alpha RNN,1,0.357266888903247,0.0716074728012085,0.18887751197814942,7.592361300019547
42,C: Fuzzy Adaptive alpha RNN,2,0.03097639432632261,0.013718263745307923,0.08933051586151124,6.792105699889362
42,C: Fuzzy Adaptive alpha RNN,3,0.013165787020491228,0.01150599591732025,0.08327268753051757,6.758112600073218
42,C: Fuzzy Adaptive alpha RNN,4,0.011530101423462231,0.010459637880325317,0.08053583450317382,6.4474043000955135
42,C: Fuzzy Adaptive alpha RNN,5,0.010535307783219549,0.009781707501411437,0.07816220607757568,6.639148800168186
42,C: Fuzzy Adaptive alpha RNN,6,0.009874577734205458,0.009212202858924866,0.07613723258972167,7.075127100106329
42,C: Fuzzy Adaptive alpha RNN,7,0.009446882772776815,0.008920777273178101,0.07560067291259766,6.612997000105679
42,C: Fuzzy Adaptive alpha RNN,8,0.00910839215417703,0.008537051916122437,0.07380239658355713,6.500256299972534
42,C: Fuzzy Adaptive alpha RNN,9,0.008829546925094392,0.008395759677886963,0.07304483699798583,6.764774299925193
42,C: Fuzzy Adaptive alpha RNN,10,0.008696706247826418,0.008369868040084839,0.0733406192779541,6.842649400001392
42,C: Fuzzy Adaptive alpha RNN,11,0.00843179309533702,0.008023652911186218,0.07172951526641845,6.914017700124532
42,C: Fuzzy Adaptive alpha RNN,12,0.008304187663727336,0.007942217373847961,0.07159118461608886,6.849986199988052
42,C: Fuzzy Adaptive alpha RNN,13,0.008220500013066663,0.007888655924797058,0.07105790710449218,6.712632099865004
42,C: Fuzzy Adaptive alpha RNN,14,0.008181269383678833,0.007740577793121338,0.07040269680023194,6.94029810000211
42,C: Fuzzy Adaptive alpha RNN,15,0.008045491604341402,0.007824252676963806,0.07119210872650146,7.008678999962285
123,A: Fixed-alpha Contractive RNN,1,0.5213743108113607,0.2746618579864502,0.4147717956542969,2.1569540000054985
123,A: Fixed-alpha Contractive RNN,2,0.1588028897576862,0.08066337547302246,0.2105900215148926,2.1021791000384837
123,A: Fixed-alpha Contractive RNN,3,0.06157431174649133,0.03454056015014648,0.1342247076034546,2.12756559997797
123,A: Fixed-alpha Contractive RNN,4,0.025336166285806233,0.016336580324172973,0.09423423824310302,2.3060262000653893
123,A: Fixed-alpha Contractive RNN,5,0.014614528465602133,0.01364784004688263,0.09101754493713379,2.1377309998497367
123,A: Fixed-alpha Contractive RNN,6,0.012943259267343415,0.011926975548267365,0.08495863494873047,2.119847600115463
123,A: Fixed-alpha Contractive RNN,7,0.011917894427975018,0.011164821147918702,0.08211670551300049,2.2448347001336515
123,A: Fixed-alpha Contractive RNN,8,0.011323726004196538,0.010733287262916565,0.08115595989227295,2.265815099934116
123,A: Fixed-alpha Contractive RNN,9,0.010759414542880322,0.01035184154510498,0.07920688591003418,2.1615567000117153
123,A: Fixed-alpha Contractive RNN,10,0.010346005432307721,0.009871343028545379,0.0777284797668457,2.2839703999925405
123,A: Fixed-alpha Contractive RNN,11,0.010141806032094691,0.009849918985366822,0.07756127452850342,2.2012815000489354
123,A: Fixed-alpha Contractive RNN,12,0.009769171944922871,0.00911630253791809,0.07464413166046142,2.272047500126064
123,A: Fixed-alpha Contractive RNN,13,0.009348304889268345,0.00885844042301178,0.07409115447998046,2.3382484999019653
123,A: Fixed-alpha Contractive RNN,14,0.00917847288151582,0.008899971318244933,0.07405024890899659,2.185639600036666
123,A: Fixed-alpha Contractive RNN,15,0.008967789270811611,0.008506298303604125,0.07259867877960205,2.1183355001267046
123,B: Learned Non-Fuzzy alpha RNN,1,0.3030493827263514,0.03450272173881531,0.13412387428283692,3.8548440001904964
123,B: Learned Non-Fuzzy alpha RNN,2,0.021290625679824086,0.01378688383102417,0.09091147823333741,3.9700399001594633
123,B: Learned Non-Fuzzy alpha RNN,3,0.013478453748755986,0.012134885883331299,0.0859230089187622,4.204477300168946
123,B: Learned Non-Fuzzy alpha RNN,4,0.012044223328431447,0.010918023753166198,0.08250688381195069,4.123284500092268
123,B: Learned Non-Fuzzy alpha RNN,5,0.010967647240393692,0.010112731957435608,0.07976348533630372,4.029703000094742
123,B: Learned Non-Fuzzy alpha RNN,6,0.010256824127501911,0.009579150438308716,0.07799219589233398,4.186977399978787
123,B: Learned Non-Fuzzy alpha RNN,7,0.009728383284476068,0.009221276354789735,0.07651946868896485,4.088051399914548
123,B: Learned Non-Fuzzy alpha RNN,8,0.009447143092751503,0.009155881547927857,0.07685400638580323,3.9644706998951733
123,B: Learned Non-Fuzzy alpha RNN,9,0.009170967743628555,0.00864524302482605,0.07452257423400879,3.9318780000321567
123,B: Learned Non-Fuzzy alpha RNN,10,0.008893240331775612,0.00858223683834076,0.07417197074890136,3.9064672000240535
123,B: Learned Non-Fuzzy alpha RNN,11,0.008718026776280668,0.008263260817527771,0.07269355735778808,3.9415963999927044
123,B: Learned Non-Fuzzy alpha RNN,12,0.008549469409717453,0.008140250444412231,0.0722048053741455,4.103303000098094
123,B: Learned Non-Fuzzy alpha RNN,13,0.008435406908392905,0.007972648358345031,0.07135687656402588,3.9893382000736892
123,B: Learned Non-Fuzzy alpha RNN,14,0.008353315971791744,0.0079251300573349,0.07106110610961915,4.127297800034285
123,B: Learned Non-Fuzzy alpha RNN,15,0.008193579599261284,0.007691431999206543,0.07037869434356689,4.130094700027257
123,C: Fuzzy Adaptive alpha RNN,1,0.38765151411294935,0.06638549346923828,0.20512196884155273,6.9998635000083596
123,C: Fuzzy Adaptive alpha RNN,2,0.027744034581714205,0.015109514045715332,0.09405508632659912,7.03636009991169
123,C: Fuzzy Adaptive alpha RNN,3,0.013351718940668635,0.011613189625740051,0.08441189460754395,6.729533199919388
123,C: Fuzzy Adaptive alpha RNN,4,0.011243896968248818,0.01021231141090393,0.07920745067596435,7.016848499886692
123,C: Fuzzy Adaptive alpha RNN,5,0.01026493014395237,0.009580363869667053,0.07776987552642822,6.5081509000156075
123,C: Fuzzy Adaptive alpha RNN,6,0.009738319325778219,0.00907151186466217,0.07579861583709717,7.021854400169104
123,C: Fuzzy Adaptive alpha RNN,7,0.009340427870551745,0.008827328109741212,0.07485742473602294,6.88782379985787
123,C: Fuzzy Adaptive alpha RNN,8,0.009097081541187234,0.008711887001991271,0.0748954439163208,6.69143270002678
123,C: Fuzzy Adaptive alpha RNN,9,0.008836825053724977,0.008337657403945924,0.07303754959106445,6.92144039995037
123,C: Fuzzy Adaptive alpha RNN,10,0.008644052340752549,0.00827160062789917,0.07293184185028076,6.753905999939889
123,C: Fuzzy Adaptive alpha RNN,11,0.008590016448663342,0.008260410284996033,0.07253556118011474,6.9565411999356
123,C: Fuzzy Adaptive alpha RNN,12,0.00840876986955603,0.008037932872772217,0.07164910907745362,6.693606999935582
123,C: Fuzzy Adaptive alpha RNN,13,0.008285289550820987,0.007882709574699403,0.07107106323242188,6.861611899919808
123,C: Fuzzy Adaptive alpha RNN,14,0.008214543289194505,0.007851214385032654,0.07114828262329101,12.76464379997924
123,C: Fuzzy Adaptive alpha RNN,15,0.008118661435114014,0.007778641867637635,0.0704969690322876,11.832303099799901
456,A: Fixed-alpha Contractive RNN,1,0.5105882589817047,0.2850756408691406,0.41871734619140627,2.0355036000255495
456,A: Fixed-alpha Contractive RNN,2,0.1778609750005934,0.0942524664402008,0.22965190391540527,2.194050299935043
456,A: Fixed-alpha Contractive RNN,3,0.07579636110862097,0.047245557928085324,0.15868975372314453,2.111975200008601
456,A: Fixed-alpha Contractive RNN,4,0.03574952079190148,0.021543089544773103,0.10929687042236329,2.2291329000145197
456,A: Fixed-alpha Contractive RNN,5,0.018210062798526553,0.01517605390548706,0.0941220754623413,2.121151400031522
456,A: Fixed-alpha Contractive RNN,6,0.014548298493027688,0.013117258989810943,0.08784698505401611,2.2067679001484066
456,A: Fixed-alpha Contractive RNN,7,0.012984763776262601,0.012003878569602966,0.08478321800231933,2.246321100043133
456,A: Fixed-alpha Contractive RNN,8,0.012017764286448558,0.01140094439983368,0.08238871097564697,2.2980152999516577
456,A: Fixed-alpha Contractive RNN,9,0.011546239496105247,0.010497198331356048,0.07946166687011719,2.1391367001924664
456,A: Fixed-alpha Contractive RNN,10,0.01077437326270673,0.009956667649745942,0.07745611896514892,2.190162600018084
456,A: Fixed-alpha Contractive RNN,11,0.010265692095789645,0.009601804995536804,0.07587047843933105,2.1542525000404567
456,A: Fixed-alpha Contractive RNN,12,0.009950282811290689,0.009382664406299592,0.07575743770599365,2.2179264998994768
456,A: Fixed-alpha Contractive RNN,13,0.00963587998598814,0.009209203958511353,0.07540178756713867,2.1968518998473883
456,A: Fixed-alpha Contractive RNN,14,0.009402706040276421,0.009476317989826202,0.07573153896331787,2.242631800007075
456,A: Fixed-alpha Contractive RNN,15,0.00916597346133656,0.008751693880558013,0.07268482303619385,2.033654300030321
456,B: Learned Non-Fuzzy alpha RNN,1,0.29769142703711987,0.02990144248008728,0.13362292900085448,3.8942713998258114
456,B: Learned Non-Fuzzy alpha RNN,2,0.01822456094208691,0.011382680749893188,0.08487637329101562,4.0479023000225425
456,B: Learned Non-Fuzzy alpha RNN,3,0.01101512197819021,0.010207068634033202,0.0808985429763794,3.9783270000480115
456,B: Learned Non-Fuzzy alpha RNN,4,0.01039803702218665,0.009794617795944214,0.07886895980834961,4.210649699904025
456,B: Learned Non-Fuzzy alpha RNN,5,0.009993027141524686,0.00949293851852417,0.0779618034362793,4.0021750999148935
456,B: Learned Non-Fuzzy alpha RNN,6,0.009652925776938598,0.009100686955451966,0.07631024913787841,3.7887844000943005
456,B: Learned Non-Fuzzy alpha RNN,7,0.009429333111478222,0.008920763230323791,0.07545247821807861,3.9472918999381363
456,B: Learned Non-Fuzzy alpha RNN,8,0.00916496893680758,0.008830779576301575,0.07510720348358155,3.7864494000095874
456,B: Learned Non-Fuzzy alpha RNN,9,0.009011937208473682,0.008666485071182251,0.07433488807678222,4.139759399928153
456,B: Learned Non-Fuzzy alpha RNN,10,0.008858786819709672,0.008378161311149598,0.07332837371826172,4.091713800095022
456,B: Learned Non-Fuzzy alpha RNN,11,0.008732605658471584,0.008244657468795777,0.0727824291229248,3.969691200181842
456,B: Learned Non-Fuzzy alpha RNN,12,0.008554652854800225,0.008126744771003723,0.07225172748565674,4.044137899996713
456,B: Learned Non-Fuzzy alpha RNN,13,0.008487355541023943,0.008088086938858033,0.07186009006500244,3.951342400163412
456,B: Learned Non-Fuzzy alpha RNN,14,0.008397970252566868,0.008015725708007812,0.07177909297943115,3.9322563000023365
456,B: Learned Non-Fuzzy alpha RNN,15,0.008296294912695885,0.007856303334236144,0.07103544464111328,4.001714500132948
456,C: Fuzzy Adaptive alpha RNN,1,0.43310151941246455,0.13746422386169432,0.24517731590270997,6.768219899851829
456,C: Fuzzy Adaptive alpha RNN,2,0.06591389380229844,0.01993250925540924,0.10084076900482178,6.856666200095788
456,C: Fuzzy Adaptive alpha RNN,3,0.017317286878824233,0.01377823190689087,0.08878105525970459,6.879391300026327
456,C: Fuzzy Adaptive alpha RNN,4,0.013404951663480864,0.011691777229309083,0.08384569053649903,7.053909600013867
456,C: Fuzzy Adaptive alpha RNN,5,0.011682664543390274,0.010603861951828003,0.08075659503936768,6.775990399997681
456,C: Fuzzy Adaptive alpha RNN,6,0.010613621998164388,0.009774879431724549,0.07805402889251709,6.487539499998093
456,C: Fuzzy Adaptive alpha RNN,7,0.009941304220921463,0.009340038180351257,0.07677677898406983,6.864851500140503
456,C: Fuzzy Adaptive alpha RNN,8,0.009488038972020149,0.00886712293624878,0.07506914463043213,6.847080799983814
456,C: Fuzzy Adaptive alpha RNN,9,0.009140334711306625,0.008659745907783508,0.07422518501281739,6.649863400030881
456,C: Fuzzy Adaptive alpha RNN,10,0.008877985410806205,0.008374659585952758,0.07329649696350098,6.68778260005638
456,C: Fuzzy Adaptive alpha RNN,11,0.008660961395336522,0.0082269029378891,0.07263630905151368,6.691683400189504
456,C: Fuzzy Adaptive alpha RNN,12,0.008482895779940818,0.008105482077598572,0.07227376461029053,6.622330499812961
456,C: Fuzzy Adaptive alpha RNN,13,0.00837846354022622,0.007956217670440673,0.07160138778686523,6.561138400109485
456,C: Fuzzy Adaptive alpha RNN,14,0.0082512980343567,0.008029897809028625,0.07206009426116944,6.82688679988496
456,C: Fuzzy Adaptive alpha RNN,15,0.00814410548326042,0.007771325635910034,0.07069101467132569,6.809061399893835
