model,seed,best_val_mse,test_mse,test_mae,fro_norm,spectral_norm,rule1_alpha,rule2_alpha,rule3_alpha,hidden_norm_mean,hidden_norm_p95,hidden_norm_max,hidden_norm_final,jac_all_mean,jac_all_median,jac_all_p95,jac_all_max,jac_fraction_gt1,bound_max,bound_violation_count,max_bound_gap,init_gain_placeholder,autograd_max_abs_diff,autograd_max_spectral_diff,mean_epoch_sec
C_fuzzy_contractive,42,0.009650837630033493,0.009610758163034916,0.07800876349210739,0.8999999761581421,0.752892792224884,0.020140917971730232,0.10738667845726013,0.9275105595588684,1.2037596760243177,2.5951613068580626,3.3471157550811768,1.5315449237823486,0.7281998047411442,0.7344238758087158,0.7464851647615433,0.7484758496284485,0.0,0.9201696455478668,0,-0.16281179189682005,,2.9802322387695312e-08,4.112720489501953e-06,9.023124548600027
D_fuzzy_unconstrained,42,0.00717606907710433,0.007121749687939882,0.06605075299739838,6.964494228363037,1.4161500930786133,0.020109115168452263,0.10641670227050781,0.9249304533004761,2.9386126730188726,3.21953272819519,3.6813595294952393,3.0060837268829346,1.0923783413589,1.0954172611236572,1.1311724841594697,1.2396161556243896,0.9992,0.9354537069797516,10000,0.3195083856582641,,5.960464477539063e-08,8.58306884765625e-06,7.80522624830005
C_fuzzy_contractive,123,0.009185920469462872,0.009370925836265087,0.07779425382614136,0.8999999761581421,0.7555839419364929,0.020108962431550026,0.10586266219615936,0.9292985200881958,1.1951386494487524,2.594064331054687,3.314464807510376,1.295945167541504,0.7282740220546723,0.7338446378707886,0.7445328384637833,0.7464563250541687,0.0,0.9216766893863678,0,-0.16503378748893738,,2.9802322387695312e-08,4.231929779052734e-06,9.612781367150001
D_fuzzy_unconstrained,123,0.007181607186794281,0.007237876765429974,0.06703918427228928,7.037388324737549,1.632279872894287,0.020073937252163887,0.10610735416412354,0.9247094988822937,2.787603587514162,3.1525179386138915,3.573106288909912,2.801537036895752,1.127257492697239,1.1268000602722168,1.1766586780548096,1.27151358127594,1.0,0.9399147033691406,10000,0.34629460573196413,,5.960464477539063e-08,6.794929504394531e-06,7.602535251749987
C_fuzzy_contractive,456,0.009177525527775288,0.009933349676430225,0.07924248278141022,0.8999999761581421,0.7068637013435364,0.02012365497648716,0.10667271912097931,0.925835907459259,1.1705696917191148,2.5873535037040707,3.2788445949554443,1.4905645847320557,0.7001021567940712,0.7024115920066833,0.7090013980865478,0.7113719582557678,0.0,0.932569044828415,0,-0.20832009315490718,,2.9802322387695312e-08,4.887580871582031e-06,9.367330843900026
D_fuzzy_unconstrained,456,0.006953900214284658,0.007584342733025551,0.06866952776908875,6.947169303894043,1.5051703453063965,0.020123394206166267,0.10765886306762695,0.924728512763977,1.9690169496577232,2.4908527612686155,2.9062232971191406,2.026062488555908,1.0455823394238948,1.0468682050704956,1.0642698585987092,1.1031475067138672,0.9974,0.9561789393424988,10000,0.15710446834564207,,5.960464477539063e-08,5.245208740234375e-06,7.59430154824995
